,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
3922,569908792776892416,neutral,0.6823,,,Delta,,JamesMSama,,0,"@JetBlue absolutely, my girlfriend and I will be Flight Booking Problems our Mexico flights in the next day or two, will send a Tweet when it's done!",,2015-02-23 09:16:59-08:00,"Boston, MA.",Eastern Time (US & Canada)
3026,568846061307084800,positive,0.653,,,Southwest,,FaithGHubbard,,0,@SouthwestAir thank you! DMing now.,,2015-02-20 10:54:04-08:00,"washington, dc",Eastern Time (US & Canada)
5822,568824821531996162,negative,0.688,Customer Service Issue,0.688,US Airways,,MarkJablonowski,,0,@USAirways I'm glad too. But I should not have to spend an hour to try and track down the basic information that you already have available.,,2015-02-20 09:29:40-08:00,"Washington, DC",Eastern Time (US & Canada)
5782,568912678917271552,negative,1.0,Can't Tell,1.0,US Airways,,LonniebetCh,,0,@USAirways you suck and you ruined my day. And my vacation isn't even until June.,,2015-02-20 15:18:47-08:00,philadelphia,Quito
6492,570276196405125120,negative,1.0,Late Flight,1.0,American,,mwecker,,0,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",,2015-02-24 09:36:55-08:00,"Washington, DC",Eastern Time (US & Canada)
1980,568181167054196736,negative,1.0,Bad Flight,0.3434,United,,christinebpc,,0,@united took this one just for you. Not a window. Also not fun if you get motion sick. http://t.co/m81rV0blxs,,2015-02-18 14:52:01-08:00,"Houston, Texas",Central Time (US & Canada)
5579,569365604832047104,negative,1.0,Late Flight,0.6542,US Airways,,PhilHagen,,0,@USAirways just hit 4hrs.  what is typical wait time right now? should i drive 2h30m to the airport service desk?,,2015-02-21 21:18:33-08:00,"Lewes, DE, USA",Eastern Time (US & Canada)
5944,568524186185961473,negative,1.0,Customer Service Issue,1.0,US Airways,,DerekIAm,,0,@USAirways 25+ min. Hung up. Always awful having to call Reservations there.,,2015-02-19 13:35:03-08:00,"Miami, FL",Quito
3537,567782794261438466,negative,1.0,Bad Flight,1.0,Southwest,,Creative_Advant,,0,@SouthwestAir WiFi on yesterday's flight extremely slow a waste of $8 and lost the travel time for work.,,2015-02-17 12:29:01-08:00,US,Eastern Time (US & Canada)
7138,569860221755117568,negative,1.0,Customer Service Issue,1.0,American,,BurkhalterTrvl,,0,@AmericanAir I don't know who that may be. I was also working from home. Thanks for nothing.,,2015-02-23 06:03:59-08:00,Southern Wisconsin,Central Time (US & Canada)
4523,568547839636332544,positive,1.0,,,Delta,,SmithsShannon,,0,@JetBlue offers hot tea and coffee...at the gate! You guys make me wonder why I have ever flown any other airlines! ☕✈👍,,2015-02-19 15:09:02-08:00,MA & NJ,Eastern Time (US & Canada)
1872,568303933774532608,negative,1.0,Can't Tell,0.6753,United,,2cJustice4all,,0,"@united : Unhappy with United's service?

Read Ralph Nader's open letter to UAL's CEO.

Leave a comment or RT.

http://t.co/O0745APIau",,2015-02-18 22:59:51-08:00,Chicago Illinois Crime.Inc,Central Time (US & Canada)
6444,570301929580048385,neutral,1.0,,,American,,FinEdChat,,0,@AmericanAir I did,,2015-02-24 11:19:10-08:00,"Cincinnati, Ohio",Atlantic Time (Canada)
52,569923394990419968,neutral,0.6705,,0.0,Virgin America,,serenaklal,,0,@VirginAmerica Can't bring up my reservation online using Flight Booking Problems code,,2015-02-23 10:15:00-08:00,Chicago,Eastern Time (US & Canada)
6858,570001483472756736,neutral,1.0,,,American,,davejmt,,0,@AmericanAir - don't be jealous.  I live in Sydney and my T-shirt and jeans don't suit the office for work. I need suits and a warm jacket.,,2015-02-23 15:25:18-08:00,"ÜT: -37.82304,144.961311",Hawaii
3378,568083999761010689,neutral,0.6831,,,Southwest,,DansBlueEyes,,0,@SouthwestAir @love_dragonss LAUREN HoLY SHT,,2015-02-18 08:25:54-08:00,The Sunshine State,Eastern Time (US & Canada)
327,570294743684517888,positive,1.0,,,United,,Anntasia,,0,@united just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated,"[39.8621249, -104.6740909]",2015-02-24 10:50:37-08:00,New Jersey/Maryland,Pacific Time (US & Canada)
4424,568799543698935808,positive,1.0,,,Delta,,SMHillman,,0,@JetBlue gr8 #Mint crew on #flight 123 to #LAX they're #Mintalicious #TrueBlueLove #ShelleyandMarcRock #travel #air,,2015-02-20 07:49:13-08:00,"New York, NY",Eastern Time (US & Canada)
7462,569661761449791488,negative,1.0,Cancelled Flight,1.0,American,,2tsieRole,,0,@AmericanAir My flight to @dfwairport was Cancelled Flightled. Mess ensued. Please thank the awesome Marcos (Concierge Key @ GRU) for sorting it out!,,2015-02-22 16:55:22-08:00,I'm everywhere.,Brasilia
1584,568815280903864321,negative,0.6652,Can't Tell,0.3348,United,,robthecameraman,,0,"@united we are on two more flights today, let's hope the kit does not get the same treatment!! http://t.co/Pd3nbAAkxH",,2015-02-20 08:51:45-08:00,Tetbury,London
4597,568430681367453696,negative,1.0,Customer Service Issue,1.0,Delta,,ZKatcher,,0,@JetBlue I spent over an hour of my morning on hold w/ your customer support. I want my confirmed flight to be taken care of,,2015-02-19 07:23:30-08:00,"Washington, DC",Eastern Time (US & Canada)
4427,568798853656223745,positive,0.6701,,,Delta,,SMHillman,,0,"@JetBlue what can I say, I'm #LostinLove w/our #brandmance https://t.co/Bzwgp7aDVE #wemosaictogether #Mint #Love",,2015-02-20 07:46:29-08:00,"New York, NY",Eastern Time (US & Canada)
2092,568055509795901440,negative,1.0,Can't Tell,0.6621,United,,JSHanselman,,0,"@united in other words... sorry, not sorry.  Plenty of other airlines... and I travel A LOT.",,2015-02-18 06:32:42-08:00,"Boise, ID",Mountain Time (US & Canada)
3462,567869191002263553,negative,1.0,Cancelled Flight,1.0,Southwest,,ZacDeFran,,0,@SouthwestAir what are the chances you will be Cancelled Flighting all flights in and out of Nashville again?,,2015-02-17 18:12:20-08:00,Tennessee,Central Time (US & Canada)
696,569868055502696449,positive,1.0,,,United,,crsmoore,,0,@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,,2015-02-23 06:35:06-08:00,USA / The World,Eastern Time (US & Canada)
546,569982327654383616,negative,1.0,Can't Tell,1.0,United,,artistanxiety,,0,@united I will but right now I'm to angry,,2015-02-23 14:09:11-08:00,Punk is the preacher.,Arizona
1942,568215213620637696,positive,1.0,,,United,,bryce_carey,,0,@united is officially my favorite airline. They have created magic for me all day!!! #friendlyskies #careyon,"[29.98425706, -95.34407392]",2015-02-18 17:07:18-08:00,NC,Eastern Time (US & Canada)
4041,569623948767268864,negative,0.6563,Can't Tell,0.6563,Delta,,TheEliad,,0,@JetBlue once you go blue you don't go back,,2015-02-22 14:25:07-08:00,"42.3806° N, 71.2350° W",Eastern Time (US & Canada)
5597,569345132866220032,negative,0.6596,Cancelled Flight,0.6596,US Airways,,Dr24hours,,0,"@USAirways help! Flight Cancelled Flighted, can't call because my phone doesn't work in Europe. Please help? Says I'm booked want to confirm.",,2015-02-21 19:57:12-08:00,East Coast City,Eastern Time (US & Canada)
6135,568055631065653250,negative,0.6547,Flight Booking Problems,0.3353,US Airways,,kelliwilson02,,0,@USAirways I don't need to rebook I need to know the policy,,2015-02-18 06:33:11-08:00,Houston Texas,Central Time (US & Canada)
2960,568906726906335234,positive,0.6523,,0.0,Southwest,,rawbeeeen,,0,@SouthwestAir got it taken care of! thank you &lt;3,,2015-02-20 14:55:08-08:00,310 ,Pacific Time (US & Canada)
6453,570298371140939776,negative,1.0,Late Flight,1.0,American,,djjohnpayne,,0,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.","[0.0, 0.0]",2015-02-24 11:05:01-08:00,"Las Vegas, NV",Pacific Time (US & Canada)
1233,569244202225307648,neutral,1.0,,,United,,9kenny5,,0,@united So what's allowed or what's not allowed to be carried in my checked baggage?,,2015-02-21 13:16:08-08:00,England,London
7128,569864863171764224,negative,1.0,Customer Service Issue,0.6955,American,,larrylarry,,0,"@AmericanAir I understand that, but I'm not even being put on hold - it says ""try again Late Flightr, goodbye"".",,2015-02-23 06:22:25-08:00,Toronto,Eastern Time (US & Canada)
4103,569548726265470976,neutral,0.6606,,0.0,Delta,,nickrau_,,0,@JetBlue Customer of the year? http://t.co/epqqONHO2H,,2015-02-22 09:26:12-08:00,"Nashville, TN",Central Time (US & Canada)
6582,570226695724244992,negative,1.0,Flight Booking Problems,0.6688,American,,ChellyChelly,,0,"@AmericanAir As I already have a booked flight that I can't use &amp; can't change w/o a $200 fee, Flight Booking Problems a different type of ticket...1/2",,2015-02-24 06:20:13-08:00,"Pittsburgh, PA",Eastern Time (US & Canada)
7189,569822102062309376,negative,0.6372,Late Flight,0.6372,American,,RyanBarrell,,0,"@AmericanAir Hey, what's happening with #AA65 Zurich - JFK? Appears to have squawked 7700 and landed at London Heathrow",,2015-02-23 03:32:30-08:00,London,London
5823,568823990321598465,negative,1.0,Lost Luggage,1.0,US Airways,,MarkJablonowski,,0,@USAirways I called the BTV desk; they had more information - so it exists.  Your systems don't make it easy for the customer to access it.,,2015-02-20 09:26:22-08:00,"Washington, DC",Eastern Time (US & Canada)
597,569936861398994945,negative,1.0,Customer Service Issue,0.6196,United,,underceg,,0,"@united done. Want me to send a screen shot of the second call, which is now at over 45 minutes?",,2015-02-23 11:08:31-08:00,San Francisco CA,Pacific Time (US & Canada)
471,570055285500469248,negative,1.0,Customer Service Issue,1.0,United,,BethStuever,,0,"@united Soooo, it's been 15 days and you've offered no response. So I assume poor treatment by gate agents is the norm now?",,2015-02-23 18:59:05-08:00,"iPhone: 42.734546,-84.483753",Eastern Time (US & Canada)
5467,569532793530785792,negative,1.0,Customer Service Issue,1.0,US Airways,,Harmony1412,,0,@USAirways I got rebooked at 3am after they woke me up just tried to call twice and got hung up on. Worst customer service.,,2015-02-22 08:22:54-08:00,Wonderland,Indiana (East)
6254,567799412538494976,negative,1.0,Bad Flight,0.3631,US Airways,,benjaminspear,,0,"@usairways It was 9º, and some of us had left coats in our luggage in anticipation of cramped overhead bins :|",,2015-02-17 13:35:03-08:00,"Boston, MA",Quito
3114,568588931379253248,negative,1.0,Can't Tell,0.6709,Southwest,,bfitnbfab,,0,@SouthwestAir I figured the streaming wouldn't work per the TOS but just the @NASCAR site is taking longer than 5 minutes to load,,2015-02-19 17:52:19-08:00,"Philadelphia, PA",Eastern Time (US & Canada)
6646,570191286667513856,negative,1.0,Can't Tell,0.6148,American,,perelmuterm,,0,"@AmericanAir there's a lot of talks and no doing. 
MIA-SFO on a 20+ year old plane #nonewplanes #old #shame http://t.co/TwETPXUpPN",,2015-02-24 03:59:31-08:00,Miami,Eastern Time (US & Canada)
523,569999790328541184,negative,1.0,Flight Attendant Complaints,0.6629999999999999,United,,aliasboogie,,0,@united I was denied getting on the plane w/o getting the chance to prove it fits. I'm not a rookie. Read my bio.,,2015-02-23 15:18:34-08:00,"New York City, NY",Eastern Time (US & Canada)
465,570063826508320769,negative,1.0,Can't Tell,1.0,United,,handsomanderson,,1,@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.,,2015-02-23 19:33:02-08:00,"Los Vancouver, CA",Pacific Time (US & Canada)
6315,567729414822449152,negative,1.0,Lost Luggage,1.0,US Airways,,itsjustdoc,,0,@USAirways no warm weather hubs means no Mexico for us.  And I can't go anywhere else since you lost my bags. I hope you attempt to rectify,,2015-02-17 08:56:55-08:00,Ohio,Quito
940,569596665864130562,negative,1.0,Bad Flight,1.0,United,,ericaswerdlow,,1,"@united I have tried and you have failed. Still no wifi ever, last row in the middle and I fly every week. Thanks for nothing.",,2015-02-22 12:36:42-08:00,Chicago,Central Time (US & Canada)
3582,567750328729485314,negative,1.0,Cancelled Flight,0.6227,Southwest,,BernhardtJH,,0,@SouthwestAir @BernhardtJH I did eventually get through but that flight Cancelled Flightled.  Decided to drive but gave up holding to process refund,,2015-02-17 10:20:01-08:00,"Columbus, OH",Eastern Time (US & Canada)
7165,569844251426729984,negative,1.0,Customer Service Issue,1.0,American,,chermc56,,0,"@AmericanAir I understand a bit of a wait, but I called at 6:23 pm and didn't get a call back until just after 11:00 pm, that's not cool","[42.205996, -83.35487329]",2015-02-23 05:00:31-08:00,"ÜT: 42.63352,-83.624194",Central Time (US & Canada)
6879,569992310563450880,negative,1.0,Customer Service Issue,0.6638,American,,SamuelMondo,,0,@AmericanAir probs the worst customer service ever. Replied to complaint I submitted 6 weeks ago bout damaged bag... Not even replacing it!,,2015-02-23 14:48:51-08:00,Manchester,London
7248,569736870927556608,negative,1.0,Lost Luggage,0.6416,American,,LeslieWolfson,,0,@AmericanAir  you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded,,2015-02-22 21:53:49-08:00,Miami Beach,Central Time (US & Canada)
7064,569900867324932096,negative,1.0,Flight Attendant Complaints,0.3547,American,,slippysam,,0,@AmericanAir your staff at JFK airport are discussing the way we we're left stranded,"[52.51022081, -2.98091961]",2015-02-23 08:45:29-08:00,lydham shropshire uk,London
2881,569143996422995968,negative,1.0,Cancelled Flight,0.6705,Southwest,,prakashksinha,,0,@SouthwestAir - i needed refund on my Cancelled Flightled flights this morning and had been on hold for more than an hour X 3. what to do?,,2015-02-21 06:37:57-08:00,"43.012983,-78.724003",Eastern Time (US & Canada)
4508,568591345801158656,negative,1.0,Customer Service Issue,1.0,Delta,,peter_w_ryan,,0,@JetBlue @lopezlaymari what a patronizing response to a legitimate issue,,2015-02-19 18:01:55-08:00,Montreal,Eastern Time (US & Canada)
4697,568172386903851008,positive,1.0,,,Delta,,MarissaBreton,,0,@JetBlue just DMed. thanks so much for addressing this so quickly.,,2015-02-18 14:17:07-08:00,Boston,Eastern Time (US & Canada)
4448,568766741746225152,negative,1.0,Bad Flight,1.0,Delta,,NYYash,,0,@JetBlue Why was flight 669 forced to return to NY when there was a malfunction? Why not land in the countless air strips surrounding Chi?,,2015-02-20 05:38:53-08:00,"New York City, NY",Atlantic Time (Canada)
7532,569645783974195202,negative,1.0,Customer Service Issue,0.6575,American,,larrylarry,,0,"@AmericanAir Got an email about an itinerary change, but can't seem to get to anyone on phone. New flight time doesn't work for me. Help?",,2015-02-22 15:51:53-08:00,Toronto,Eastern Time (US & Canada)
2043,568111503812870144,negative,1.0,Customer Service Issue,0.3492,United,,SFWWflyfish,,0,@united KN: not allowing me to bypass the receipt # on the refund request form. Never received receipt email. charged http://t.co/Cju102xP2k,,2015-02-18 10:15:12-08:00,"Austin, TX",Eastern Time (US & Canada)
3570,567759608643452929,negative,1.0,Late Flight,0.3804,Southwest,,caffiend,,0,"@SouthwestAir Buying Early Bird was pointless. You moved me to a diff flight b/c first one was delayed, so I lost my boarding position.",,2015-02-17 10:56:53-08:00,"San Antonio, TX",Central Time (US & Canada)
5558,569392880911036416,negative,1.0,Bad Flight,0.6677,US Airways,,AdamGiamba,,0,"@USAirways after a grt flight to PHX last week,  tonight was terrible. 2.5 hours taxing and you give us water and crackers to compensate.",,2015-02-21 23:06:56-08:00,"Bronx, NY",Eastern Time (US & Canada)
7526,569648713980715010,negative,1.0,Late Flight,1.0,American,,drguzman,,0,@AmericanAir flight 3056 in D/FW now delayed 2 hours waiting sitting in plane for baggage to be loaded - why?,,2015-02-22 16:03:31-08:00,"Springfield, Illinois",Central Time (US & Canada)
2398,570246695595999232,positive,0.6634,,,Southwest,,BoobzillaXXX,,0,@SouthwestAir ok thank you  i hope  so too,,2015-02-24 07:39:41-08:00,Everywhere You Wish You Were!,America/Los_Angeles
3211,568442711910576128,positive,1.0,,,Southwest,,MsKrysia,,0,@SouthwestAir @FortuneMagazine friendliest employees,,2015-02-19 08:11:18-08:00,Virginia,Atlantic Time (Canada)
5840,568795549211738113,negative,1.0,Customer Service Issue,0.6596,US Airways,,keithlaw,,1,"@USAirways Handled on the phone. Unfortunately it wiped out an entire trip, which is why I'm so displeased.",,2015-02-20 07:33:21-08:00,Delaware,Arizona
489,570044286991015936,negative,1.0,Flight Booking Problems,0.6489,United,,rholbrook,,1,"@united: I don't care that a @thehipmunk link showed me a ""wrong"" price on your site—it's your site &amp; responsibility to ensure correctness.",,2015-02-23 18:15:23-08:00,"Brooklyn, NY",Eastern Time (US & Canada)
2406,570222660300378112,neutral,1.0,,,Southwest,,passthechorizo,,0,"@SouthwestAir- ...was only less than 3500pts, but it helped. Had PartnerRewards incoming, but not fast enough to keep pts from expiring.",,2015-02-24 06:04:11-08:00,Chicago,Central Time (US & Canada)
6018,568341364951388160,negative,1.0,Customer Service Issue,1.0,US Airways,,LE2BIGDAVE,,0,@USAirways this has been the worst trip with little to no customer service,,2015-02-19 01:28:35-08:00,where ever i lay my hat,London
6928,569972422130032640,negative,1.0,Cancelled Flight,1.0,American,,Itoe20,,0,"@AmericanAir AA1675 flight out of Jamaica was Cancelled Flightled yesterday due to ""weather"", while other flights were still landing at DFW",,2015-02-23 13:29:49-08:00,DFW,Central Time (US & Canada)
6953,569960665827258368,positive,1.0,,,American,,scottfmurphy,,0,"@AmericanAir Well, you guys are totally kicking a million pounds of ass. Bar none, the best SM team in the airline industry in my opinion.",,2015-02-23 12:43:06-08:00,"New York, NY",Central Time (US & Canada)
2567,569795913788428288,negative,1.0,Cancelled Flight,1.0,Southwest,,billysharp022,,0,"@SouthwestAir thank you for Cancelled Flighting my flight, last minute of course, to #GIS2015. I'm now missing one full day of my trip thanks to this!",,2015-02-23 01:48:26-08:00,"Effingham, IL",Eastern Time (US & Canada)
3331,568130367900798976,neutral,1.0,,,Southwest,,passworksio,,0,@SouthwestAir App Updated With #Passbook Support http://t.co/WrWqrUblPs via @ubergizmo,,2015-02-18 11:30:09-08:00,Global,Lisbon
1750,568539224770637825,negative,1.0,Can't Tell,1.0,United,,BrianReinert1,,0,@united smiling? NOT!!,"[35.23908248, -120.64078264]",2015-02-19 14:34:48-08:00,Las Vegas & Atlanta,Eastern Time (US & Canada)
4132,569526960268963840,negative,1.0,Late Flight,0.657,Delta,,TheGeoffHunt,,0,@JetBlue It's not so much the delays as the fact that the flight is still coming up as on time on your app. Just give us an honest estimate,,2015-02-22 07:59:43-08:00,Washington D.C.,Atlantic Time (Canada)
7081,569891937924358145,negative,0.6448,Cancelled Flight,0.6448,American,,1JENSABA,,0,@AmericanAir Cancelled Flighting my flight today because of weather in Dallas without being charged?,,2015-02-23 08:10:00-08:00,"Chicago,IL",Central Time (US & Canada)
5587,569356553977012225,negative,1.0,Customer Service Issue,1.0,US Airways,,PhilHagen,,0,@USAirways 3hr30min right now...  any end in sight?,,2015-02-21 20:42:35-08:00,"Lewes, DE, USA",Eastern Time (US & Canada)
5828,568817526823456768,positive,1.0,,,US Airways,,steven_follis,,0,@USAirways Best GAgent in a long time - Danny B. for US628 DFW-CLT. Appreciated how up to date he kept us during irrops. Super professional!,,2015-02-20 09:00:41-08:00,"Charlotte, NC",Eastern Time (US & Canada)
2403,570226870119215104,negative,1.0,Customer Service Issue,0.6667,Southwest,,nerdguru,,0,"@SouthwestAir Thanks for the text, but not exactly timely 8). Data throughout issues today maybe? http://t.co/aaU9MKA6Zy",,2015-02-24 06:20:54-08:00,"Fullerton, CA",Central Time (US & Canada)
511,570014190498287616,negative,1.0,Customer Service Issue,0.6726,United,,SmartBlondeSolu,,0,@united ...and when that doesn't work...,,2015-02-23 16:15:48-08:00,"Fort Worth, Texas",Central Time (US & Canada)
5474,569529416155402240,negative,1.0,Flight Attendant Complaints,0.7011,US Airways,,tjvandy,,1,@USAirways F623 DEN:PHX. Serious display of poor customer service exhibited by flight crew today.   #newamericanairline #cheapslogannotmotto,,2015-02-22 08:09:28-08:00,colorado,Central Time (US & Canada)
7228,569745948437569536,negative,1.0,Flight Booking Problems,0.3428,American,,melissamassello,,0,"@AmericanAir To think that I'm a ""Priority Member""! Wonder how you treat the plebes. I know which rewards card I'm Cancelled Flightling immediately.",,2015-02-22 22:29:54-08:00,"Austin, TX",Eastern Time (US & Canada)
1996,568170564289867776,negative,1.0,Customer Service Issue,0.6518,United,,sjking2000,,0,@united 4 different departure / arrival updates for UA304??? In 1hr. Please!,,2015-02-18 14:09:53-08:00,"California, US",Pacific Time (US & Canada)
3074,568774192029523969,neutral,1.0,,,Southwest,,tracyannmanning,,0,@SouthwestAir sent DM,,2015-02-20 06:08:29-08:00,"Suwanee, GA",Pacific Time (US & Canada)
2164,567877584341479424,negative,1.0,Customer Service Issue,1.0,United,,sarahkorich,,0,@united then why do you bother responding? Your customer service is THE WORST. Never using you guys again.,,2015-02-17 18:45:41-08:00,SLC | LA ,Pacific Time (US & Canada)
6250,567800771774001153,neutral,1.0,,,US Airways,,_bpr_,,0,@USAirways conf number FMJTYL delayed - any chance of getting an earlier flight fll to phx?,,2015-02-17 13:40:27-08:00,"Boca Raton, FL",Eastern Time (US & Canada)
3320,568149287948967936,neutral,1.0,,,Southwest,,alexandrea_h,,0,@SouthwestAir I'm not sure I did the messaging part right. Please let me know if you received it.,"[27.9344812, -82.47401175]",2015-02-18 12:45:20-08:00,"tampa, fl",Eastern Time (US & Canada)
5139,569935531213086721,negative,0.6669,Customer Service Issue,0.3532,US Airways,,Jess_Yoga,,0,@USAirways is the absolute worst airline. 13 women were inconvenienced due to maintenance issues. Stuck all over- no care given.,,2015-02-23 11:03:14-08:00,Wherever my breath takes me ,Atlantic Time (Canada)
5912,568605590735294464,negative,0.6867,Bad Flight,0.3441,US Airways,,ChrisPotta,,0,@USAirways thanks for overFlight Booking Problems first class and automatically downgrading my upgrade 3 min before boarding. #ffstatusdontmatter #thenewaa,,2015-02-19 18:58:31-08:00,World Traveler ,Arizona
6230,567818690096541696,negative,1.0,Bad Flight,0.6768,US Airways,,mintzrandy,,0,"@USAirways very disappointed I wasn't ""allowed"" to change seats after checking in early online for a flight tomorrow morning.",,2015-02-17 14:51:39-08:00,Philadelphia Suburbs,Eastern Time (US & Canada)
6737,570086014980648960,negative,1.0,Flight Attendant Complaints,0.6846,American,,Alefishman,,0,@AmericanAir I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.,,2015-02-23 21:01:12-08:00,Argentina,Buenos Aires
2599,569685957437362176,negative,1.0,Customer Service Issue,0.6562,Southwest,,bmeshoulam,,0,"@SouthwestAir For example, can't pay 4 hotel &amp; food? Or transport to alternate city we are flying from? Or give clear record of alt flight?",,2015-02-22 18:31:31-08:00,"Cambridge, MA",Atlantic Time (Canada)
6677,570152557475028992,negative,1.0,Bad Flight,0.3596,American,,cootiepoop,,0,"@AmericanAir just went to check into flight 24 hr advance, again husband and I are seated separately for 6hr flight! why does this happen??",,2015-02-24 01:25:37-08:00,"new orleans, la",Central Time (US & Canada)
1221,569256434736746496,negative,0.6452,Can't Tell,0.3441,United,,9kenny5,,0,"@united Such as deodorant, shampoo, toothpaste. Seems like that would be limited to 70oz, correct?",,2015-02-21 14:04:44-08:00,England,London
7404,569675530792013824,negative,1.0,Lost Luggage,0.6298,American,,PhotosBySharon,,0,"@AmericanAir - We have; they were useless. Baggage service called before 9 to tell us we would have bags by 3. Now, maybe midnight.",,2015-02-22 17:50:05-08:00,Massachusetts,Quito
952,569580671112388608,neutral,0.6186,,0.0,United,,LMSNaomi,,0,@united no thank you,,2015-02-22 11:33:08-08:00,deep in the ❤ of Texas...,Atlantic Time (Canada)
956,569578005430984704,negative,1.0,Customer Service Issue,0.6413,United,,karenmel,,0,@united Boston is all self service. Swipe yr own boarding pass at gate. Most difficult: Tag your own bag. Not easy! #ImproveTheProcess,,2015-02-22 11:22:33-08:00,"Mountain View, CA ",Tehran
6399,570275944012783616,negative,0.361,Customer Service Issue,0.361,American,,mpresdenver,,0,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!,,2015-02-24 09:35:54-08:00,"Denver, Colorado",Mountain Time (US & Canada)
5649,569262702301876224,negative,1.0,Customer Service Issue,1.0,US Airways,,jeffpash,,0,@USAirways @AmericanAir Flight SF to NYC only made it to Philly. Ur customer service is telling me no refund for the last leg? #offensive,,2015-02-21 14:29:39-08:00,San Francisco,Pacific Time (US & Canada)
3470,567858076285452288,negative,1.0,Lost Luggage,0.6413,Southwest,,Foxycleo13,,0,"@SouthwestAir there... from my first interaction with your people this morning, after bad weather, sorry but I wont be flying with you again",,2015-02-17 17:28:10-08:00,"Memphis, TN",Central Time (US & Canada)
4555,568485564112117760,negative,1.0,Customer Service Issue,0.6508,Delta,,mattjay_son,,0,"@JetBlue has screwed me over for the last time.  @SouthwestAir, glad to give you my business. #JetScrew #AwfulCustomerService","[0.0, 0.0]",2015-02-19 11:01:35-08:00,"Los Angeles, CA",Arizona
894,569631508379664384,positive,1.0,,,United,,DrupalRuth,,0,@united it was such a lovely part of this long day - attendants on UA5168 (most) /UA795 were beyond exceptional today. #GiveThoseLadiesRaise,"[38.95201335, -77.44443882]",2015-02-22 14:55:09-08:00,"Portland, Zurich, Richmond",Pacific Time (US & Canada)
6349,570302060035497984,negative,1.0,Bad Flight,0.3447,American,,PBSamson,,0,@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,,2015-02-24 11:19:41-08:00,"Los Angeles, CA",Pacific Time (US & Canada)
226,568518985056002049,negative,1.0,Bad Flight,0.6723,Virgin America,,BlackFlagShoppe,,0,"@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board",,2015-02-19 13:14:23-08:00,”Straight Outta Jersey”,Central Time (US & Canada)
7320,569695998894673920,negative,1.0,Cancelled Flight,0.3726,American,,tomrquicksell,,0,@AmericanAir yes and the auto rebook confirmed an outbound that departs after the return flight.  # fire the software programmers,,2015-02-22 19:11:25-08:00,"Tampa, Fl",Eastern Time (US & Canada)
3747,570011803389788160,neutral,0.6356,,,Delta,,jenniferbunni,,0,"Listen, im not gonna deny this but... RT @JetBlue: Our fleet's on fleek. http://t.co/eNXV64RkbU",,2015-02-23 16:06:18-08:00,nyc,Eastern Time (US & Canada)
3553,567770722882580480,negative,0.6907,Flight Booking Problems,0.6907,Southwest,,TomVH,,0,"@SouthwestAir missing out on over 6,000 points in one account. They're now spread over four assuming I create accounts for them",,2015-02-17 11:41:03-08:00,Michigan,Eastern Time (US & Canada)
477,570050891929280512,positive,1.0,,,United,,thetonyblank,,0,"@united despite shaky connections, looks like I'll get home tonight. Great job, @united - was touch and go for a while..","[38.9470207, -77.4511745]",2015-02-23 18:41:38-08:00,"Denver, CO",Eastern Time (US & Canada)
5852,568782732358258689,negative,1.0,Late Flight,1.0,US Airways,,jessergauvin,,0,@USAirways what is the damn delay????,,2015-02-20 06:42:25-08:00,Nantucket,Quito
660,569901512190767105,negative,1.0,Late Flight,0.664,United,,JoeSchueller,,0,@united Ha… you rebooked me in to an 11 hr layover &amp; are robbing me of a night with my family. Too Late Flight for that. Just fly on time for once.,,2015-02-23 08:48:03-08:00,"Research Triangle, NC",Central Time (US & Canada)
4303,569003165984534528,negative,1.0,Late Flight,0.6617,Delta,,thatsmypotpie,,0,@JetBlue now we are delayed until 1:02! This is ridiculous,,2015-02-20 21:18:20-08:00,Central Perk,Eastern Time (US & Canada)
1841,568408759019524097,negative,1.0,Can't Tell,0.6426,United,,somstanley,,0,@united i will never be flying with #UnitedAirlines ever again. $285 for checked bags? All under 50lbs? #angrycustomer #unitedairlinessuck,,2015-02-19 05:56:23-08:00,"Rosenberg, Texas",Central Time (US & Canada)
1364,569008708174262272,negative,1.0,Flight Booking Problems,1.0,United,,johnwoodRTR,,0,@united Also your at-gate monitor showed 23 empty seats,"[39.83426941, -104.69960636]",2015-02-20 21:40:22-08:00,Hong Kong,Eastern Time (US & Canada)
